"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000109881",67.0435340737273,1.31304954115238,0.220200824814059,5.9629637730065,2.47703355480056e-09,1.33291857872332e-07
"ENSG00000109906",385.071028862516,-7.17608054169646,0.496600506795377,-14.4504092192829,2.49200862821276e-47,5.78924754441678e-44
"ENSG00000110057",335.309042313102,-0.697218954172477,0.151074370810928,-4.61507104368521,3.92960871644223e-06,9.39993870372845e-05
"ENSG00000110090",2273.74819049602,-0.729911175051951,0.160749624792534,-4.54067109639594,5.60754513220954e-06,0.000128503361630227
"ENSG00000110108",2133.64961960124,-0.345070741992489,0.122263773537068,-2.82234657093967,0.00476736273644629,0.036267472966375
"ENSG00000110203",19.0698891655791,1.44570532261792,0.470752544512029,3.07105153115317,0.00213306333685239,0.0194901143351515
"ENSG00000110237",2622.18519825523,-0.396781716378919,0.0866742136647258,-4.57785193083788,4.69775017638064e-06,0.000109683023904565
"ENSG00000110400",150.694189269404,0.897414190823311,0.198466144066364,4.52174951574223,6.1330609235341e-06,0.000138161136077432
"ENSG00000110422",2510.67041254672,-0.572338770108929,0.15930953589775,-3.59262091175931,0.000327368669691468,0.00422290838996192
"ENSG00000110442",418.559284832551,0.376605768787941,0.112705358048854,3.34150723007059,0.000833248463418768,0.00916869312767188
"ENSG00000110492",1553.82462503139,0.483701195167662,0.158702145769663,3.0478554201132,0.00230480788644062,0.0207332306725551
"ENSG00000110583",402.374961370715,0.516212823798529,0.152590878150536,3.38298612640048,0.000717022543610345,0.00813544809096353
"ENSG00000110628",247.265209171596,-0.707498655205827,0.152467584750713,-4.64032178618556,3.47867064807531e-06,8.48439553733329e-05
"ENSG00000110756",995.251537070175,-1.59106607704953,0.170864388011341,-9.31186478099766,1.25607364322418e-20,3.91702633750884e-18
"ENSG00000110768",1350.05273263877,-0.375365478205388,0.106023503556188,-3.54039873815771,0.000399522917863852,0.00501021149021572
"ENSG00000110900",262.805275325959,1.45473122601066,0.308519215629482,4.71520460416873,2.41467978808301e-06,6.13910039145318e-05
"ENSG00000110906",2888.33126140356,-0.518665026192323,0.14848488200382,-3.49304938787628,0.000477538180957235,0.00581588931395165
"ENSG00000110911",1026.96488696996,-0.329805429700824,0.0982445438756357,-3.35698469034894,0.000787974756369404,0.00876916817193137
"ENSG00000110931",1159.95282055055,-0.280378347293618,0.0972876459226602,-2.88195222152366,0.00395219656546074,0.0313895611833709
"ENSG00000111110",18.0062628577334,1.30357738323872,0.453986675785138,2.87140009337118,0.00408657935718216,0.0321468139798847
"ENSG00000111203",274.616955571462,0.447693879957405,0.13789222189414,3.2466942210932,0.00116753755228436,0.0120414458430659
"ENSG00000111206",144.929526611415,0.656802398593455,0.175362244225024,3.74540370132725,0.000180103923616994,0.00254930039636088
"ENSG00000111224",246.918850474995,0.445522572321544,0.145123217715343,3.06996068124282,0.00214086953144295,0.019532675621928
"ENSG00000111231",240.48514342176,-0.745955677741467,0.133445493700236,-5.58996528887768,2.27115007812527e-08,9.77067689860142e-07
"ENSG00000111371",2467.45839246792,-0.820940477354376,0.209333440501312,-3.92168817074035,8.79307406487013e-05,0.00138843909511989
"ENSG00000111450",1137.3855566532,-0.651093031123207,0.116661946720241,-5.58102319931748,2.39107744901103e-08,1.01689186246842e-06
"ENSG00000111452",7918.7765869612,-0.710321763814239,0.262428553099327,-2.70672438431419,0.00679506450085374,0.0475117658947956
"ENSG00000111481",2047.87616928968,0.243590117959259,0.0765739918421179,3.18110773774859,0.00146713057288161,0.0144191547842436
"ENSG00000111602",177.392039302349,0.486939543410209,0.165021806706133,2.95075877018689,0.00316994385804815,0.0264627108430472
"ENSG00000111642",4537.5404637139,0.435718178656745,0.118099988614486,3.68940068300143,0.000224782957836965,0.00308953406068455
"ENSG00000111684",650.863161374537,-0.464829355758549,0.132420460753461,-3.51025327289839,0.000447680055498674,0.00552384397361506
"ENSG00000111726",522.302688721402,-0.317761806893631,0.114307547749643,-2.77988473333007,0.00543781964697031,0.0400657872848724
"ENSG00000111728",193.414395562819,1.49520890609861,0.28810546923203,5.18979702150125,2.10523441342931e-07,6.99924536200067e-06
"ENSG00000111737",1129.04711056533,-0.404702103857584,0.130336752385958,-3.10504977643732,0.00190247005544237,0.0176963993895878
"ENSG00000111752",881.700179865358,0.404831237909203,0.138533845062135,2.92225511915612,0.00347506766805751,0.0284481034270427
"ENSG00000111801",768.564876223611,0.754327624936115,0.145952156163033,5.16832121406625,2.36206094102076e-07,7.7286800332519e-06
"ENSG00000111816",88.8407294923007,1.13763474461713,0.223332901635547,5.093896762572,3.50777826200069e-07,1.09750941076234e-05
"ENSG00000111859",1772.5459327153,-1.66697998306996,0.286500057290509,-5.81842809678623,5.94036028012948e-09,2.90689682087362e-07
"ENSG00000111885",5708.95222086195,-0.814162059540962,0.192334005319731,-4.23306350942737,2.3052937030708e-05,0.000445123964048429
"ENSG00000111911",370.516776276973,0.49687577778991,0.163111514970947,3.04623360207531,0.00231727722198062,0.0208252404112717
"ENSG00000112062",1279.75201697425,-0.303618521148246,0.0806353300890404,-3.76532868176988,0.000166330136746598,0.00238338133495414
"ENSG00000112078",2390.62610646576,-0.575693992071079,0.138722887360724,-4.1499568169605,3.32538004382092e-05,0.000604126961040193
"ENSG00000112137",44.376811426737,1.05021064793529,0.364601145313413,2.88043705137712,0.00397124245105213,0.031519481571895
"ENSG00000112146",1334.69337817024,-0.292242527034775,0.0901952277623918,-3.24011074959145,0.00119483282337582,0.012254949239757
"ENSG00000112218",58.546110035415,-1.42587534088967,0.439449241692956,-3.24468722575686,0.00117579693734262,0.0120930747540192
"ENSG00000112276",436.017292760154,-0.567280278692942,0.139923178407021,-4.05422664887433,5.03004298426715e-05,0.000858432955579476
"ENSG00000112290",629.604551309692,-0.53292557940149,0.121748324363928,-4.3772723952116,1.20173748134833e-05,0.000252936478945173
"ENSG00000112297",329.095749736391,-0.646409065555377,0.20834319439835,-3.10261665816378,0.00191817930072368,0.0178068742776971
"ENSG00000112304",293.891352480623,0.525203801147809,0.164406068677222,3.19455239927267,0.00140047859158205,0.0139261073432597
"ENSG00000112320",309.880213636159,0.907800201617727,0.244993588451156,3.70540391426903,0.000211054129123195,0.00292501192375435
"ENSG00000112343",1076.97454972126,-0.254319659273047,0.090390560345128,-2.81356436227419,0.00489955767734169,0.0370306138403397
"ENSG00000112531",2993.08987630351,-0.237658983335893,0.0859058755814908,-2.76650440644712,0.00566608191340823,0.0412310620049694
"ENSG00000112561",75.2783672832965,0.798789932116195,0.268482550015161,2.97520241844801,0.00292795275111366,0.0249157517763038
"ENSG00000112576",629.310108454083,-0.939665519208482,0.136667695225505,-6.87554961439869,6.17513099107399e-12,5.85534742189337e-10
"ENSG00000112658",1306.14067421004,-0.939020603943366,0.150097650572928,-6.25606463764816,3.94813164515817e-10,2.5836629093403e-08
"ENSG00000112715",1874.11967514758,1.18417466056427,0.256558115259408,4.61561958142286,3.91924289408361e-06,9.39859731439275e-05
"ENSG00000112773",516.800784800124,1.19084398007229,0.137838201630036,8.63943352415872,5.64924236076808e-18,1.22082754970785e-15
"ENSG00000112837",2754.96812806571,1.80341164678394,0.199386413997886,9.04480706896641,1.4992969491981e-19,4.03832373925315e-17
"ENSG00000112851",2682.3704566627,-0.383685345010765,0.106231391980609,-3.61178873642927,0.000304092256764006,0.00398277279207826
"ENSG00000112936",1960.69493279795,-3.21462102483633,0.634280840668047,-5.06813515201023,4.01732127339609e-07,1.23204481627172e-05
"ENSG00000112972",238.914443563558,0.401171924094609,0.121405230777346,3.30440394969758,0.00095178583636347,0.0102071204667138
"ENSG00000113119",136.348217209022,-0.503211593583505,0.168370267887929,-2.98872003885183,0.00280148698131641,0.0241940685630881
"ENSG00000113140",29889.2445771495,0.535727267406846,0.0905951363057033,5.91342194794093,3.35072344834418e-09,1.72981098020768e-07
"ENSG00000113389",2568.35416326074,-0.941525805339394,0.342109972284038,-2.75211447083364,0.00592118194417303,0.0427205571310681
"ENSG00000113441",1032.72365683547,-0.527045313252506,0.171720272211156,-3.06920846598952,0.00214626768328063,0.0195723183973358
"ENSG00000113456",944.895484182232,-0.830115293648114,0.0933331000799667,-8.89411465961037,5.88868714940332e-19,1.38533228698305e-16
"ENSG00000113460",388.604212325721,-0.986975029991294,0.19924269588136,-4.953632180218,7.28408375674568e-07,2.09234461544232e-05
"ENSG00000113552",1599.58459977283,0.584915096966023,0.143755185355895,4.06882781666586,4.72502475608689e-05,0.000815362907074047
"ENSG00000113580",2811.33538556594,0.99694563647174,0.172480086599339,5.78006224444673,7.46729928739753e-09,3.56760301430034e-07
"ENSG00000113657",4736.75473564831,0.60507976766666,0.117858662807616,5.13394393973696,2.83732642047285e-07,9.10737677452295e-06
"ENSG00000113719",6814.38731438154,-0.742096410130123,0.125387558414499,-5.91842140890042,3.25046259360699e-09,1.6921525854954e-07
"ENSG00000113721",20391.4209159604,-0.375650679395568,0.10292428303483,-3.64977698478061,0.000262468084448295,0.0035270928051132
"ENSG00000113810",717.645358277569,0.487328324851627,0.135565997265288,3.59476811798152,0.000324680626078222,0.00419511389392666
"ENSG00000113916",1688.0565858427,-0.804771265669098,0.131037064793083,-6.14155442919827,8.17178143580344e-10,4.99580782843444e-08
"ENSG00000114019",3390.28924016074,-0.918413915278998,0.160768450674983,-5.71265015880329,1.11230193456604e-08,5.14232125719153e-07
"ENSG00000114021",630.038726018768,-0.488770935223789,0.103227850744727,-4.73487466509862,2.19190509108522e-06,5.6273118362097e-05
"ENSG00000114098",1010.29346134236,-1.35685607691845,0.125611378617497,-10.8020156442216,3.36729088166437e-27,2.23503932270473e-24
"ENSG00000114209",467.4036912305,-0.415987040798899,0.107633143677296,-3.86486008479047,0.000111152897968094,0.0016891059760728
"ENSG00000114270",1546.90699729354,-1.22846580298822,0.184182878623689,-6.66981541480922,2.56125355555048e-11,2.17355695570346e-09
"ENSG00000114423",667.296813750762,-0.497928698215635,0.185254283826005,-2.68781205989979,0.00719218640938861,0.0496717890815635
"ENSG00000114450",1067.76700633774,-0.932465988939179,0.141511706182802,-6.58932051695169,4.41844009754885e-11,3.57029170491067e-09
"ENSG00000114626",1016.52204770743,-0.580908871913872,0.159514796849206,-3.64172404935589,0.000270818283659262,0.00362358373060287
"ENSG00000114650",1569.66328452091,-0.347188228925069,0.0870339757159527,-3.98911144836317,6.63212583084339e-05,0.00109465416133414
"ENSG00000114670",184.343268997634,1.25637870930823,0.19072008422868,6.58755324269775,4.47133665813031e-11,3.59739358404121e-09
"ENSG00000114698",2224.4277717148,-0.534672930554534,0.127944979300708,-4.17892857911914,2.92885637912939e-05,0.000544872830892089
"ENSG00000114735",361.157282100586,0.462644167932507,0.136305486719645,3.39417127708204,0.000688366257596494,0.0078645727513915
"ENSG00000114745",984.792573501924,-0.551894773590528,0.0776665832849588,-7.10594891969981,1.19498608403632e-12,1.32986924382126e-10
"ENSG00000114767",204.935333745445,-0.939061182669603,0.179826863036368,-5.22202949444593,1.76972772742116e-07,6.02388091833742e-06
"ENSG00000114850",2950.08740159226,-0.399673607854168,0.0971923160121781,-4.11219347632471,3.9191763584954e-05,0.000697680963818363
"ENSG00000114853",3379.39174943392,-0.752912363200711,0.108747502118072,-6.92349110127824,4.40646838046805e-12,4.37936977812828e-10
"ENSG00000114861",1705.79462553617,0.328792421727196,0.0863813859889221,3.80628787050675,0.00014106817804376,0.00207910554238167
"ENSG00000114978",2903.71735923588,-0.302285020386292,0.100049928535314,-3.02134169220918,0.00251657195731733,0.0222486303535344
"ENSG00000115084",1711.58940186377,-0.719677906421461,0.158707069013507,-4.53463044144689,5.77044312292433e-06,0.000131367507955266
"ENSG00000115091",3625.71334292267,-0.572484515602423,0.111429547545303,-5.13763654446928,2.78215306706292e-07,8.94572919573779e-06
"ENSG00000115129",619.804620359175,0.311310102342712,0.110196094800721,2.82505566922028,0.00472724021162936,0.0360507834768698
"ENSG00000115183",1151.16501906921,0.473144877121331,0.165186085415421,2.86431436359445,0.00417913031326559,0.0327165698702785
"ENSG00000115271",118.445279506609,-0.56031550657712,0.190584159421232,-2.93998991457995,0.00328222930160308,0.0272736543218965
"ENSG00000115307",1213.0819528389,-0.383836391154673,0.108155414562083,-3.5489336591128,0.000386794515639041,0.00488022815556795
"ENSG00000115419",3865.24139352938,-1.18611607150343,0.150478484099266,-7.88229678550577,3.2141748148001e-15,4.74090785183014e-13
"ENSG00000115828",345.356447958451,-1.14265186211978,0.301981474764592,-3.78384754565005,0.000154422435146735,0.00225270090832188
"ENSG00000115840",476.658861060647,-0.483874341537135,0.154356438970546,-3.13478559601565,0.00171979757051958,0.0163909937682597
"ENSG00000115841",181.602842152679,-0.76694603089184,0.143729718894026,-5.33602957546532,9.50039121792625e-08,3.44853067939764e-06
"ENSG00000115884",411.315041270806,0.84854572513804,0.175214166288203,4.84290593114657,1.27953874741364e-06,3.47664146501206e-05
"ENSG00000115946",173.591518732418,-0.716005553847038,0.234950899083511,-3.04746888239206,0.00230777418786423,0.0207498709634527
"ENSG00000115963",17487.7800489279,0.750427815547493,0.151403673702718,4.95647032330909,7.17853259861988e-07,2.06521715704877e-05
"ENSG00000115993",4937.87720074389,-0.934942692116394,0.175422824610618,-5.32965247932625,9.84008752947682e-08,3.5579382633332e-06
"ENSG00000115998",186.119336022077,0.385340091182093,0.122944044835034,3.13427211296928,0.00172281013043476,0.0164112897355869
"ENSG00000116001",1335.47494957933,0.505524740609754,0.0688446487854166,7.34297798780898,2.08892894126924e-13,2.55412791930848e-11
"ENSG00000116016",22076.2762784277,0.629615849899894,0.181917751637941,3.46099181762635,0.000538189169832133,0.00638305406594141
"ENSG00000116106",292.736191864111,-1.36119119386988,0.441515919798361,-3.08299459392435,0.00204928877716257,0.0188918809144674
"ENSG00000116128",477.240105711712,0.547967815923303,0.137673686906669,3.98019278945277,6.88594009450254e-05,0.00112952512494554
"ENSG00000116132",5566.26234944767,0.766664830399903,0.107526609701481,7.13000096002601,1.00368227304023e-12,1.13740457588126e-10
"ENSG00000116171",3020.56037479127,0.298540382233238,0.0883183149432534,3.38027715344272,0.000724127697522467,0.00820604466978966
"ENSG00000116194",237.044105094213,-2.01916677764153,0.420929526377402,-4.7969235967333,1.61121021668466e-06,4.28388295809506e-05
"ENSG00000116212",570.294914031832,-0.279113619374898,0.0986751316554872,-2.8286115730698,0.00467504019950917,0.0357554000443942
"ENSG00000116285",3232.63543712134,-2.43982453799067,0.229464078664003,-10.6327079697874,2.09926869094066e-26,1.18226995821613e-23
"ENSG00000116299",30.6985249888312,1.1188693589321,0.342733858841243,3.2645428225706,0.00109640888059913,0.0114604944015382
"ENSG00000116406",1677.75325138247,-0.36916623137761,0.117653448357099,-3.13774255266301,0.00170254344020691,0.0162515510201568
"ENSG00000116455",246.161493143625,-0.477006981026964,0.127744808243618,-3.73406158407062,0.000188416390301149,0.00265080894303319
"ENSG00000116584",2250.59694884394,1.01451699333403,0.0823216096902741,12.3238235640804,6.74202109192858e-35,8.35336413289951e-32
"ENSG00000116604",1650.08096718176,-0.344249247604671,0.117114606511729,-2.93942197184596,0.00328825054526877,0.027294388737749
"ENSG00000116649",1250.55822077301,-0.782273617655654,0.149926887653289,-5.21770063995918,1.81157941355331e-07,6.14383273738837e-06
"ENSG00000116675",50.8991386691628,-2.13169141888153,0.438227910599153,-4.86434425403676,1.1483689065037e-06,3.14785193619046e-05
"ENSG00000116679",744.014016365315,0.779355207302374,0.17411797055739,4.476018212293,7.60480004560216e-06,0.000167856542574247
"ENSG00000116690",24.9241878790234,-1.7303070098568,0.574671705048969,-3.01094867670465,0.00260432868037975,0.0228848456382306
"ENSG00000116704",634.153456428915,-0.856537791869868,0.145000573528968,-5.90713382039657,3.48110972335148e-09,1.79214471491655e-07
"ENSG00000116711",111.969948202533,2.50268210906889,0.397578630466982,6.29481042813928,3.07775761157723e-10,2.05018369932483e-08
"ENSG00000116761",49.9846613618064,-0.952907586686506,0.331586224076833,-2.87378521028577,0.00405584689433936,0.032021204133941
"ENSG00000116962",9435.92561442646,-1.55568707407912,0.254500315291172,-6.11271177522618,9.79521900450216e-10,5.91801737233404e-08
"ENSG00000116991",119.855227839028,2.71813835506894,0.556426208996383,4.88499339377202,1.03432321722906e-06,2.84783659143734e-05
"ENSG00000117122",687.822370993639,0.635249517051777,0.163183666784824,3.89284987626505,9.90734653232692e-05,0.00153568002755042
"ENSG00000117143",1600.14318870104,-0.652686486952058,0.109228921196413,-5.97539991975581,2.29526413257271e-09,1.24365842285317e-07
"ENSG00000117152",104.839762967995,1.09409366502931,0.369812589676759,2.9585084325702,0.00309131783795701,0.0259729394296704
"ENSG00000117280",1224.35176648072,-0.521711011614597,0.139517297488058,-3.73940021063879,0.000184459854503567,0.00260386712852279
"ENSG00000117385",1424.08266721595,0.36559753432048,0.128775100887145,2.83903900522569,0.00452496253344972,0.034836963000896
"ENSG00000117461",215.510751865581,1.68085314245247,0.345219569704314,4.86893933589033,1.12198842099874e-06,3.08008195040792e-05
"ENSG00000117479",262.85563022178,-1.05225679158062,0.301525590989656,-3.4897760688469,0.000483425448444563,0.00586836182844037
"ENSG00000117500",1941.23207330096,-0.408035893259617,0.110422760547783,-3.69521547220375,0.00021970038910959,0.00302678408569439
"ENSG00000117592",3649.31260690649,-0.432851887396817,0.115123686400871,-3.75988557115506,0.000169991094066876,0.00242276417425835
"ENSG00000117600",39.28772884718,2.07875659344603,0.565287189091503,3.67734601731712,0.000235673254485039,0.00321584980514277
"ENSG00000117602",279.181731992441,-0.90807816980062,0.299165116748951,-3.0353745104669,0.00240237172630977,0.0214757472503449
"ENSG00000117697",367.585663354988,0.330205413074643,0.115647132305871,2.85528405668802,0.00429983523573366,0.0334781892987474
"ENSG00000117724",126.640570145888,0.655121978159023,0.197193325294963,3.322232013579,0.000893004060173104,0.0096924691893302
"ENSG00000117758",1738.84543273078,-0.96501692261173,0.158798313164191,-6.0769973142847,1.22453812891286e-09,7.22477496058588e-08
"ENSG00000117868",4997.26213215885,-0.54919018712395,0.141799517048904,-3.8730046374879,0.000107501781328466,0.00164709035943078
"ENSG00000118257",1755.47533428085,-1.02278869162623,0.18766508174795,-5.45007458020303,5.03487017853944e-08,1.9824801327999e-06
"ENSG00000118454",799.21143239655,-0.342213448556498,0.0854396883999055,-4.00532182367927,6.19331027994481e-05,0.00102862083603909
"ENSG00000118503",356.040732952767,-0.565191719677081,0.134751460763375,-4.19432721897956,2.73682668805132e-05,0.000512224813670027
"ENSG00000118507",100.500443087503,-1.03336208750833,0.190304714773293,-5.4300393384334,5.63416312526066e-08,2.18603176791168e-06
"ENSG00000118515",2756.00869033105,-0.529655490682979,0.177540142615487,-2.983299905476,0.00285158423864815,0.024478842067102
"ENSG00000118579",1127.48707243794,-0.369868967422742,0.114093987313667,-3.24179193076931,0.00118780709509812,0.0122030927929234
"ENSG00000118680",5768.63561045573,-0.475802499927841,0.142507858388034,-3.33878078942343,0.000841469390904011,0.00922093669218811
"ENSG00000118689",5165.48667934315,-1.27171140498065,0.146473699623026,-8.68218259150691,3.88245485670535e-18,8.48887335433753e-16
"ENSG00000118707",219.3641807421,0.595487080368822,0.149452580211905,3.98445499920106,6.76351721141997e-05,0.00111140554707551
"ENSG00000118762",3815.76017434331,-0.868570693056919,0.251253412873332,-3.45695082555875,0.00054632453239443,0.00646358707187145
"ENSG00000119138",1683.2682077277,-2.11010896627632,0.205833144372413,-10.2515509477838,1.16459639219606e-24,5.69579577604311e-22
"ENSG00000119139",5029.85142077092,-1.95741706748889,0.25008787890353,-7.82691698642443,4.99978981858502e-15,7.03947680139413e-13
"ENSG00000119392",597.947062111095,-0.316665587258583,0.112598159253232,-2.8123513684305,0.00491807469029657,0.0370951372236858
"ENSG00000119508",216.673741809452,-2.12128845752895,0.321688384961188,-6.594233912999,4.27457309092227e-11,3.4843395129294e-09
"ENSG00000119514",286.113578398288,1.15568266556617,0.388836785539598,2.97215363500755,0.00295718665417604,0.0251070415568121
"ENSG00000119523",796.714553523003,-0.372094477720366,0.0984141701138363,-3.78090347446879,0.000156260254732748,0.00226705451538496
"ENSG00000119537",2618.66568693689,-0.590528096929367,0.182443302747032,-3.23677596293117,0.00120888278049929,0.0123785600416415
"ENSG00000119541",1372.99956132298,-0.371660955058042,0.0860453355862231,-4.31936202614508,1.56480903631034e-05,0.000317835802621068
"ENSG00000119608",38.6772213376396,0.919302050685859,0.283672965882541,3.24071082285123,0.00119232069712717,0.0122426962188445
"ENSG00000119630",712.055873509175,1.20161506077769,0.422219583030131,2.84594819632498,0.00442793976846162,0.0342745775080629
"ENSG00000119673",442.104556102844,-0.772765041503317,0.159677951748912,-4.83952250789427,1.30151451430569e-06,3.5209093520191e-05
"ENSG00000119703",28.7985292074512,1.23324113561205,0.329097328082327,3.74734472260299,0.000178716400302187,0.00253158864300012
"ENSG00000119711",562.981534656845,-1.24339680053396,0.200916930211236,-6.1886113789749,6.06965145741679e-10,3.78538497772118e-08
"ENSG00000119714",54.8129633903873,2.90161733355946,0.428093683261292,6.77799614199966,1.21854103162482e-11,1.09934878993919e-09
"ENSG00000119772",260.022570540286,0.583454670951823,0.131581705803581,4.43416254097494,9.24308741032866e-06,0.000200680817197381
"ENSG00000119900",769.485032501238,-0.54023688834295,0.162177948088466,-3.3311365368136,0.00086492167753599,0.00943343273298496
"ENSG00000119943",227.582669163159,0.562102317180795,0.187129478804952,3.00381490276411,0.00266617476349427,0.0232961250491495
"ENSG00000119953",615.935163558632,-0.322662547683983,0.107744651687335,-2.99469665204653,0.00274717904359425,0.0238024813637292
"ENSG00000119977",2165.72700501457,0.437353811640595,0.148339806038676,2.94832400904289,0.00319502001023932,0.0266395006237316
"ENSG00000120129",3409.02937530956,-2.94898340153753,0.201613621264273,-14.6269055783291,1.89198465751905e-48,5.86042247666525e-45
"ENSG00000120162",60.6707970651537,-2.80286692862351,0.437241490315059,-6.41034071721755,1.45194779309283e-10,1.01065354811349e-08
"ENSG00000120217",116.78615974262,0.808914222858096,0.233340052023352,3.46667542003094,0.000526937772616776,0.00627729574904007
"ENSG00000120265",1021.22880342078,-0.310574028694952,0.10697177142384,-2.90332696711551,0.00369220937294205,0.0297808051464402
"ENSG00000120318",301.262042343139,0.564194955073345,0.162334240342997,3.47551418530837,0.000509875026139981,0.00612542169412511
"ENSG00000120370",327.361631357868,0.477049011500105,0.126680769717066,3.76575712766481,0.00016604514169783,0.00238113345559735
"ENSG00000120526",244.139875884659,-0.629893495973239,0.119329267857876,-5.27861695023098,1.30162580173903e-07,4.5909086548674e-06
"ENSG00000120688",385.094336754311,-0.334494741608547,0.111409335433504,-3.00239419171649,0.00267865072388532,0.023372170752774
"ENSG00000120690",1383.58922656758,-0.921519172220385,0.113838442108441,-8.09497350062605,5.72768196267843e-16,9.33762888389287e-14
"ENSG00000120696",171.716396972827,0.489897368862532,0.135035107134723,3.62792594650047,0.000285707177041266,0.00379547382795706
"ENSG00000120705",2913.43371465669,-0.291802760052134,0.0987822384281263,-2.95400028077364,0.00313683720286555,0.0262604141510163
"ENSG00000120800",821.16881809708,-0.557144696794916,0.189646655609178,-2.93780396498568,0.00330545961799369,0.0274005205175793
"ENSG00000120802",458.773336054853,0.390228302790243,0.123856769172726,3.1506417081334,0.00162912205129286,0.015671445819502
"ENSG00000120837",1841.38811314411,-1.02713060686721,0.322418704668203,-3.1857041542432,0.00144402180204249,0.0142599071152814
"ENSG00000120899",391.397133627663,-1.10182504908937,0.377728269425932,-2.9169779925763,0.00353440709641267,0.0288733872030019
"ENSG00000120942",285.169282108325,-0.713735618923048,0.157148848417726,-4.54178077732919,5.57810301422183e-06,0.0001281446780214
"ENSG00000121104",147.733738390045,0.496821435562165,0.15967072690301,3.111537381952,0.00186115908299283,0.0174340110146011
"ENSG00000121210",435.376397339465,0.613191061298575,0.149755911532101,4.0946033784258,4.22891693044735e-05,0.00074356122187667
"ENSG00000121361",169.212417118519,-0.737756081762821,0.224790883228871,-3.28196620417063,0.00103085959476783,0.0109041124466477
"ENSG00000121417",192.976926265489,0.547752445901348,0.180681520791963,3.03159085389828,0.0024326869832616,0.0216523127044413
"ENSG00000121621",31.7909395998817,1.4954676267,0.412335235625832,3.62682472292289,0.000286927921074409,0.00380353453150349
"ENSG00000121653",213.946786684176,0.68915667582098,0.215933567915006,3.19152173733469,0.00141525461226628,0.0140354893110826
"ENSG00000121690",91.6397453792493,0.616285645836096,0.21206172367217,2.90616163616977,0.00365892387242814,0.0295656957256857
"ENSG00000121691",2096.82933264379,-0.777904325599546,0.196059717569473,-3.96769073853175,7.25724240262709e-05,0.00117590104666804
"ENSG00000121753",508.661836030916,0.646964817255162,0.164949134843399,3.92220800593702,8.77411935536569e-05,0.00138662421955333
"ENSG00000121858",247.334411119207,0.993188542983463,0.308391567740174,3.22054377252053,0.00127947651888368,0.012930435619061
"ENSG00000121879",1070.6046627359,-0.588603402684769,0.118157244999872,-4.98152612381414,6.30847658293267e-07,1.85218068394634e-05
"ENSG00000121892",2490.2932671156,-0.240384065509939,0.0843314417428589,-2.85046787463817,0.0043654960095079,0.033861745966905
"ENSG00000122035",943.340574231144,-2.37174018928906,0.406153737477739,-5.83951339218947,5.23535083084469e-09,2.5808752040119e-07
"ENSG00000122085",391.388230197842,0.333781176120658,0.118480617808694,2.81717957159543,0.0048447430105914,0.0366759873123589
"ENSG00000122376",445.876057147622,-0.383510643961491,0.114943573280747,-3.33651228176782,0.000848366801720011,0.00927464529998024
"ENSG00000122420",1754.74724185672,0.718530934418685,0.250669020559561,2.86645287405173,0.00415099956570215,0.0325237465972068
"ENSG00000122490",736.148562232013,-0.402182521107192,0.118034857692317,-3.40731991354256,0.000656041843756747,0.00754022119123014
"ENSG00000122507",548.996626145576,0.365935701509739,0.11065545863123,3.30698282792588,0.000943066729610429,0.0101194544860334
"ENSG00000122512",301.614529565326,0.309120824091082,0.110389570440977,2.80027200809122,0.00510595616656477,0.0381714381961409
"ENSG00000122641",880.312978891696,-1.09060997708474,0.341498221893334,-3.19360367687476,0.00140508873040961,0.0139644781040977
"ENSG00000122679",10.3540691139134,4.05138629173944,1.22874394776254,3.29717700674477,0.000976619315009331,0.0104253130209353
"ENSG00000122741",995.17692521888,-0.258570068510863,0.0899900131486122,-2.87331959918544,0.00406182980832933,0.0320548225001277
"ENSG00000122786",22796.1352309268,-0.816459770757398,0.15482281808165,-5.27351059019488,1.33838526992318e-07,4.69185702088473e-06
"ENSG00000122863",1044.69735743092,-0.845928777515444,0.223870738190033,-3.77864826977689,0.000157681956613484,0.0022787862858955
"ENSG00000122877",17.0525886100554,3.07660944159166,0.50356804134931,6.10962012868785,9.98685605397751e-10,5.98492180567037e-08
"ENSG00000122966",288.894444022564,1.58611395588186,0.225697652549128,7.02760501922639,2.10108659475176e-12,2.24417783698055e-10
"ENSG00000122970",569.282937637797,-0.552550634217316,0.13116711909397,-4.21256972047591,2.52481745348988e-05,0.000479792764551221
"ENSG00000122971",527.212359998055,-0.976918433300683,0.271137091726817,-3.60304238375829,0.0003145142205567,0.00407936395943313
"ENSG00000123094",1290.05645607768,-0.870792489006656,0.175068695078522,-4.97400456784172,6.55837623788341e-07,1.91646890536263e-05
"ENSG00000123104",206.958738790151,-0.864532283485084,0.244819164686059,-3.53130966929696,0.000413507333077768,0.00515774079547001
"ENSG00000123130",915.826701047004,-0.416897237753916,0.116735759877383,-3.57128987888388,0.000355227470668145,0.00453116166257205
"ENSG00000123178",189.981098614308,-0.697339557210156,0.187318324462495,-3.72275141372929,0.000197063520767745,0.0027640947422404
"ENSG00000123179",348.352489523782,-0.508330586479999,0.157718180903479,-3.22303100104286,0.00126841825060514,0.0128326364657031
"ENSG00000123213",519.449306765087,-0.813108539344801,0.15729106498104,-5.1694515479491,2.34781993546821e-07,7.69563201070136e-06
